hasPeak.An_rpdA_20h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	TRUE	4	GO:0050793	regulation of developmental process	78	78/3573	AN5028/AN5020/AN4987/AN4896/AN4873/AN4563/AN4544/AN11910/AN4483/AN8862/AN8741/AN8129/AN8262/AN8282/AN4263/AN4214/AN4163/AN3719/AN3688/AN3607/AN7169/AN7030/AN6982/AN7542/AN7576/AN7698/AN6243/AN6230/AN5893/AN5836/AN6505/AN6542/AN6685/AN1339/AN1334/AN1182/AN1171/AN1052/AN0988/AN0914/AN0807/AN0721/AN0651/AN0641/AN10077/AN0410/AN0363/AN0316/AN0279/AN0186/AN0182/AN0134/AN0129/AN0106/AN0082/AN0081/AN8945/AN1475/AN1558/AN1661/AN1800/AN2059/AN2067/AN2269/AN2421/AN2516/AN9121/AN3422/AN3152/AN3090/AN2742/AN5129/AN5156/AN5170/AN5740/AN5722/AN5457/AN5296
TRUE	TRUE	4	GO:0051093	negative regulation of developmental process	18	18/3573	AN5028/AN4483/AN8129/AN8262/AN4263/AN3607/AN7169/AN6243/AN1052/AN0641/AN0363/AN0082/AN0081/AN9121/AN2742/AN5129/AN5156/AN5170
TRUE	TRUE	4	GO:0051094	positive regulation of developmental process	28	28/3573	AN5028/AN5020/AN4987/AN4873/AN8741/AN4263/AN4163/AN3719/AN3607/AN7542/AN7698/AN6230/AN5893/AN5836/AN6505/AN1052/AN0807/AN0721/AN0641/AN0363/AN0279/AN0186/AN8945/AN1661/AN1800/AN9121/AN3152/AN5457
TRUE	TRUE	4	GO:0040012	regulation of locomotion	1	1/3573	AN0807
TRUE	TRUE	4	GO:0022403	cell cycle phase	2	2/3573	AN4991/AN3941
TRUE	TRUE	4	GO:0072690	single-celled organism vegetative growth phase	1	1/3573	AN0410
TRUE	TRUE	4	GO:0007623	circadian rhythm	15	15/3573	AN4987/AN4878/AN4783/AN4563/AN3933/AN3607/AN3581/AN0410/AN0241/AN0182/AN1491/AN1539/AN1848/AN2129/AN5457
TRUE	TRUE	4	GO:0043902	positive regulation of multi-organism process	45	45/3573	AN5028/AN4935/AN4501/AN4483/AN8741/AN8672/AN4263/AN4163/AN3719/AN3688/AN3607/AN3583/AN7252/AN7030/AN7743/AN6129/AN10763/AN5973/AN5893/AN5824/AN6487/AN6505/AN6566/AN6892/AN1052/AN1025/AN1017/AN0807/AN0651/AN0641/AN0363/AN0182/AN0081/AN1573/AN1661/AN10227/AN2011/AN2269/AN2430/AN9121/AN3422/AN3152/AN3090/AN2944/AN5457
TRUE	TRUE	4	GO:0044089	positive regulation of cellular component biogenesis	26	26/3573	AN5057/AN4963/AN4743/AN4501/AN4419/AN9504/AN11032/AN4182/AN4085/AN3675/AN10956/AN5981/AN5803/AN1324/AN0655/AN0410/AN0306/AN1558/AN1560/AN2126/AN11344/AN11175/AN2995/AN2862/AN5747/AN5686
TRUE	TRUE	4	GO:0045785	positive regulation of cell adhesion	4	4/3573	AN6129/AN10763/AN10227/AN2944
TRUE	TRUE	4	GO:0048584	positive regulation of response to stimulus	48	48/3573	AN5057/AN4501/AN4479/AN4443/AN4328/AN8041/AN4189/AN4182/AN4080/AN12478/AN3719/AN3688/AN3675/AN3583/AN6590/AN1345/AN10171/AN1283/AN1246/AN0931/AN0182/AN0170/AN0098/AN12473/AN1416/AN1560/AN1652/AN1800/AN11793/AN2067/AN2246/AN2269/AN2278/AN2285/AN9090/AN3468/AN3422/AN3102/AN3090/AN2875/AN2763/AN8414/AN5210/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:0051050	positive regulation of transport	13	13/3573	AN4987/AN4328/AN4182/AN3729/AN7185/AN6590/AN1339/AN1089/AN1017/AN0931/AN0056/AN1560/AN5740
TRUE	TRUE	4	GO:0051091	positive regulation of DNA-binding transcription factor activity	1	1/3573	AN0241
TRUE	TRUE	4	GO:1903666	positive regulation of asexual reproduction	11	11/3573	AN4987/AN4873/AN7542/AN6230/AN5836/AN1052/AN0721/AN0279/AN0186/AN8945/AN1661
TRUE	TRUE	4	GO:1903829	positive regulation of cellular protein localization	11	11/3573	AN4987/AN4182/AN7185/AN7499/AN6508/AN1089/AN1017/AN0931/AN0295/AN0182/AN1560
TRUE	TRUE	4	GO:1904951	positive regulation of establishment of protein localization	7	7/3573	AN4987/AN4182/AN7185/AN1089/AN1017/AN0931/AN1560
TRUE	TRUE	4	GO:1905339	positive regulation of cohesin unloading	1	1/3573	AN7296
TRUE	TRUE	4	GO:0043433	negative regulation of DNA-binding transcription factor activity	4	4/3573	AN4501/AN1272/AN1639/AN3255
TRUE	TRUE	4	GO:0043901	negative regulation of multi-organism process	16	16/3573	AN4935/AN4501/AN4483/AN8262/AN4182/AN7169/AN6243/AN1069/AN1052/AN1017/AN0999/AN0807/AN10059/AN0363/AN3441/AN5170
TRUE	TRUE	4	GO:0048585	negative regulation of response to stimulus	30	30/3573	AN5003/AN4987/AN4935/AN4745/AN4546/AN4322/AN4310/AN9504/AN4182/AN4085/AN3622/AN6982/AN7506/AN5973/AN5893/AN6590/AN6892/AN1377/AN1358/AN1339/AN10171/AN1017/AN0978/AN2246/AN2430/AN2911/AN2731/AN5129/AN5787/AN5755
TRUE	TRUE	4	GO:0051051	negative regulation of transport	7	7/3573	AN4935/AN4501/AN8251/AN6505/AN1339/AN0176/AN5341
TRUE	TRUE	4	GO:1903665	negative regulation of asexual reproduction	12	12/3573	AN5028/AN8129/AN4263/AN3607/AN1052/AN0641/AN0363/AN0082/AN0081/AN9121/AN2742/AN5156
TRUE	TRUE	4	GO:1903828	negative regulation of cellular protein localization	6	6/3573	AN4935/AN4501/AN4483/AN7296/AN1339/AN5631
TRUE	TRUE	4	GO:1904537	negative regulation of mitotic telomere tethering at nuclear periphery	1	1/3573	AN4182
TRUE	TRUE	4	GO:1904950	negative regulation of establishment of protein localization	2	2/3573	AN4935/AN4501
TRUE	TRUE	4	GO:0030155	regulation of cell adhesion	6	6/3573	AN4189/AN6129/AN10763/AN10227/AN2489/AN2944
TRUE	TRUE	4	GO:0032879	regulation of localization	47	47/3573	AN5057/AN4993/AN4987/AN4935/AN4501/AN4483/AN4402/AN4328/AN8805/AN11032/AN11063/AN8251/AN10515/AN4182/AN3729/AN7297/AN7296/AN7185/AN7149/AN6982/AN7464/AN7499/AN6341/AN6195/AN5824/AN6505/AN6508/AN6590/AN1339/AN1324/AN1227/AN1089/AN1017/AN0931/AN0651/AN0411/AN0410/AN0295/AN0182/AN0176/AN0056/AN1560/AN1950/AN5740/AN5676/AN5631/AN5341
TRUE	TRUE	4	GO:0042752	regulation of circadian rhythm	13	13/3573	AN4987/AN4783/AN4563/AN3933/AN3607/AN3581/AN0410/AN0241/AN1491/AN1539/AN1848/AN2129/AN5457
TRUE	TRUE	4	GO:0043900	regulation of multi-organism process	58	58/3573	AN5028/AN4935/AN4501/AN4483/AN8741/AN8672/AN8262/AN4263/AN4182/AN4163/AN3719/AN3688/AN3607/AN3583/AN7252/AN7169/AN7030/AN7743/AN6243/AN6129/AN10763/AN5973/AN5893/AN5824/AN6487/AN6505/AN6566/AN6892/AN1339/AN1069/AN1052/AN1025/AN1017/AN0999/AN0988/AN0807/AN0651/AN0641/AN10059/AN0363/AN0182/AN0098/AN0081/AN1573/AN1661/AN10227/AN2011/AN2059/AN2269/AN2430/AN9121/AN3441/AN3422/AN3152/AN3090/AN2944/AN5170/AN5457
TRUE	TRUE	4	GO:0044087	regulation of cellular component biogenesis	52	52/3573	AN5057/AN4987/AN4976/AN4963/AN4743/AN4501/AN4419/AN9504/AN11032/AN8039/AN8282/AN4182/AN4163/AN4085/AN3675/AN10956/AN7576/AN7700/AN5981/AN5822/AN5803/AN6570/AN1339/AN1324/AN10171/AN1162/AN0733/AN0655/AN0411/AN0410/AN0306/AN0182/AN0106/AN0091/AN1558/AN1560/AN1950/AN1984/AN2126/AN10280/AN2302/AN2484/AN11344/AN2516/AN11175/AN3423/AN3067/AN2995/AN2862/AN5747/AN5740/AN5686
TRUE	TRUE	4	GO:0048518	positive regulation of biological process	236	236/3573	AN5057/AN5028/AN5020/AN4987/AN4969/AN4963/AN4936/AN4935/AN4896/AN4891/AN4873/AN4785/AN4743/AN4667/AN4570/AN4563/AN4558/AN4546/AN11910/AN4501/AN4493/AN4483/AN4479/AN4443/AN4419/AN4361/AN10550/AN4328/AN11131/AN8858/AN8847/AN8770/AN8741/AN9504/AN8672/AN8605/AN7896/AN7994/AN11032/AN8041/AN8170/AN8282/AN4263/AN10526/AN4189/AN4182/AN4163/AN4085/AN4080/AN4015/AN4014/AN3941/AN3919/AN12478/AN3739/AN3729/AN3719/AN3688/AN3675/AN3607/AN3583/AN3506/AN7296/AN7252/AN7185/AN7050/AN7030/AN7423/AN7468/AN10956/AN7499/AN7542/AN7567/AN7572/AN7610/AN7661/AN7698/AN7742/AN7743/AN6330/AN6243/AN6230/AN6223/AN10791/AN6129/AN6010/AN5981/AN10763/AN5973/AN5893/AN5836/AN5824/AN5820/AN5815/AN5814/AN5803/AN6487/AN6505/AN6508/AN6540/AN6566/AN6569/AN6570/AN6590/AN6632/AN6685/AN6733/AN10854/AN6892/AN6893/AN6921/AN9397/AN1345/AN1339/AN1324/AN10171/AN1283/AN1265/AN1246/AN1227/AN1089/AN1052/AN1039/AN1025/AN1017/AN0999/AN0988/AN0931/AN0914/AN0891/AN0817/AN0808/AN0807/AN0721/AN0689/AN0655/AN0651/AN0641/AN0554/AN0410/AN0394/AN0363/AN0349/AN0306/AN0295/AN0279/AN0241/AN0202/AN0186/AN0182/AN0170/AN0148/AN0127/AN0106/AN0098/AN0081/AN0056/AN9008/AN8978/AN8945/AN9424/AN12473/AN1416/AN1425/AN10191/AN1518/AN1521/AN1546/AN1558/AN1560/AN1573/AN1652/AN1661/AN10227/AN1800/AN11793/AN1844/AN1922/AN1984/AN2011/AN2067/AN2126/AN2130/AN2172/AN2246/AN10280/AN2269/AN2278/AN2285/AN2296/AN2430/AN11344/AN2489/AN9121/AN11175/AN9090/AN3468/AN3423/AN3422/AN3413/AN3369/AN3224/AN3152/AN3116/AN3102/AN3090/AN3067/AN2996/AN2995/AN2965/AN2944/AN2911/AN2875/AN2862/AN2852/AN2763/AN2761/AN2742/AN8414/AN5210/AN5218/AN5752/AN5747/AN5746/AN5740/AN5726/AN5722/AN5719/AN5686/AN5676/AN5660/AN5651/AN5558/AN5525/AN5457/AN5351
TRUE	TRUE	4	GO:0048519	negative regulation of biological process	202	202/3573	AN5057/AN5028/AN10621/AN5003/AN11773/AN4987/AN4969/AN10610/AN4965/AN4936/AN4935/AN10614/AN4891/AN4783/AN4745/AN4571/AN4570/AN4546/AN4501/AN4500/AN4493/AN4483/AN4360/AN4322/AN4310/AN4295/AN8858/AN8797/AN9504/AN7994/AN8039/AN8129/AN8168/AN11052/AN9461/AN8211/AN8251/AN8262/AN8269/AN8276/AN8282/AN4263/AN10526/AN4182/AN4085/AN4034/AN3946/AN3941/AN3919/AN10489/AN3879/AN3735/AN3730/AN3725/AN3675/AN3622/AN3607/AN3587/AN3506/AN7303/AN7296/AN7169/AN7007/AN6982/AN7464/AN7468/AN10956/AN10970/AN7506/AN7513/AN7545/AN7563/AN7681/AN7723/AN7753/AN6243/AN6223/AN6221/AN6195/AN6147/AN6082/AN6070/AN6067/AN6044/AN5981/AN10763/AN5973/AN5893/AN5822/AN5815/AN5803/AN6505/AN6590/AN6632/AN6733/AN6892/AN6893/AN9399/AN1400/AN1377/AN1358/AN1339/AN10171/AN1272/AN1227/AN1226/AN1162/AN1132/AN10164/AN1069/AN1052/AN1039/AN1017/AN0999/AN0988/AN0978/AN0974/AN0872/AN0807/AN0767/AN0689/AN0641/AN0410/AN10059/AN0363/AN0297/AN0295/AN10063/AN0253/AN0241/AN0235/AN0176/AN0170/AN10019/AN0106/AN0091/AN0082/AN0081/AN0065/AN10191/AN1491/AN1519/AN1521/AN1546/AN1639/AN1761/AN1797/AN1800/AN1950/AN1984/AN2067/AN2126/AN2128/AN2141/AN2143/AN2172/AN2246/AN10280/AN2285/AN2290/AN2302/AN2304/AN2430/AN2437/AN2484/AN2489/AN2491/AN2500/AN9121/AN9116/AN9113/AN9090/AN3468/AN3450/AN3441/AN3423/AN3255/AN3071/AN3067/AN2995/AN2965/AN2911/AN2862/AN2742/AN2731/AN5129/AN10635/AN5156/AN5170/AN5787/AN5755/AN5747/AN5740/AN5694/AN5686/AN5676/AN5643/AN5631/AN5494/AN5451/AN5351/AN5341
TRUE	TRUE	4	GO:0048583	regulation of response to stimulus	101	101/3573	AN5057/AN5003/AN4987/AN4935/AN4745/AN4702/AN4570/AN4563/AN4546/AN4501/AN4479/AN4443/AN4369/AN4328/AN4322/AN4310/AN9504/AN8041/AN8234/AN4189/AN4182/AN4163/AN4085/AN4080/AN12478/AN10442/AN3735/AN3719/AN3688/AN3675/AN3622/AN3583/AN7028/AN6982/AN7506/AN7513/AN6120/AN5973/AN5893/AN5824/AN5814/AN6505/AN6566/AN6590/AN6892/AN1377/AN1358/AN1345/AN1339/AN10171/AN1283/AN1246/AN1017/AN0978/AN0931/AN0891/AN0689/AN0651/AN0449/AN0182/AN0170/AN0113/AN0112/AN0098/AN12473/AN1416/AN1560/AN1652/AN1661/AN1800/AN11793/AN2067/AN2130/AN2246/AN10280/AN2269/AN2278/AN2285/AN2430/AN9090/AN3468/AN3438/AN3422/AN3102/AN3095/AN3092/AN3090/AN2911/AN2875/AN2763/AN2731/AN8414/AN5129/AN5210/AN5787/AN5755/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:1903664	regulation of asexual reproduction	33	33/3573	AN5028/AN4987/AN4873/AN4563/AN8741/AN8129/AN4263/AN4182/AN3688/AN3607/AN7542/AN6243/AN6230/AN5893/AN5836/AN1052/AN0721/AN0651/AN0641/AN0363/AN0279/AN0186/AN0182/AN0082/AN0081/AN8945/AN1661/AN2059/AN2421/AN9121/AN2742/AN5156/AN5296
TRUE	TRUE	4	GO:0006950	response to stress	309	309/3573	AN5057/AN5028/AN5010/AN10621/AN5003/AN4987/AN4935/AN4923/AN10614/AN4897/AN4891/AN4783/AN4758/AN4745/AN4716/AN4702/AN4685/AN4668/AN4571/AN4570/AN4563/AN4552/AN4517/AN4501/AN4483/AN4479/AN4467/AN4462/AN4443/AN4439/AN4390/AN4389/AN4365/AN4310/AN8862/AN8837/AN8830/AN8805/AN8692/AN8690/AN8643/AN7877/AN7895/AN7994/AN8041/AN8170/AN11063/AN8251/AN8269/AN4283/AN4255/AN10523/AN4202/AN10515/AN4189/AN4182/AN4163/AN4080/AN4064/AN4042/AN4014/AN3973/AN3954/AN3947/AN3941/AN3909/AN3879/AN3829/AN12478/AN3793/AN3787/AN3730/AN3725/AN3719/AN3688/AN3675/AN10434/AN3644/AN3642/AN3636/AN3592/AN3583/AN3581/AN10420/AN7388/AN7325/AN7296/AN7250/AN9492/AN7170/AN7169/AN10902/AN7103/AN7029/AN6982/AN7423/AN7435/AN7436/AN7439/AN7465/AN7468/AN7485/AN10956/AN7506/AN7513/AN7563/AN7567/AN7572/AN10949/AN7632/AN7657/AN7661/AN7698/AN7729/AN11008/AN7753/AN7799/AN6400/AN6318/AN6300/AN12360/AN6149/AN6147/AN6070/AN6064/AN6061/AN6045/AN6044/AN6010/AN5991/AN5975/AN10763/AN5973/AN10755/AN5918/AN5860/AN12480/AN5823/AN5822/AN5803/AN6505/AN6517/AN6542/AN6543/AN6568/AN6696/AN6731/AN6849/AN10854/AN6892/AN6893/AN12491/AN9339/AN9340/AN9397/AN9398/AN1401/AN1358/AN1345/AN10171/AN1282/AN1274/AN1246/AN1232/AN1166/AN1131/AN1039/AN1017/AN1015/AN0988/AN0978/AN0931/AN0927/AN0914/AN0879/AN0872/AN0858/AN0771/AN0757/AN0733/AN0651/AN0641/AN0609/AN0607/AN0582/AN0554/AN10080/AN0423/AN0410/AN0394/AN0363/AN0351/AN0305/AN0304/AN0297/AN0295/AN10063/AN9450/AN0279/AN0241/AN10030/AN0235/AN0228/AN0182/AN0170/AN0163/AN0134/AN0118/AN10019/AN0091/AN12473/AN1414/AN1428/AN10193/AN1491/AN1493/AN1539/AN1546/AN1558/AN1624/AN10220/AN1632/AN1639/AN1652/AN10223/AN1731/AN1769/AN1797/AN1800/AN1812/AN1844/AN1932/AN1984/AN1989/AN2005/AN2062/AN2067/AN2099/AN2130/AN2163/AN2240/AN2246/AN10280/AN12476/AN2269/AN2276/AN2285/AN2304/AN2446/AN2480/AN2491/AN2503/AN2516/AN11961/AN11932/AN9090/AN3468/AN3450/AN3441/AN3422/AN3188/AN3163/AN3150/AN3125/AN3102/AN3101/AN3095/AN3085/AN3067/AN2997/AN2981/AN2968/AN2919/AN2911/AN2903/AN2875/AN2846/AN2761/AN2731/AN2669/AN8414/AN8540/AN8553/AN5114/AN5129/AN5131/AN10635/AN5159/AN5200/AN5210/AN5776/AN5755/AN5747/AN5746/AN5712/AN5660/AN5635/AN5627/AN5604/AN5574/AN5564/AN5563/AN5525/AN5523/AN5494/AN5447/AN5404/AN5350/AN5278
TRUE	TRUE	4	GO:0009605	response to external stimulus	121	121/3573	AN5057/AN5010/AN5003/AN4987/AN4923/AN4785/AN4783/AN4716/AN4685/AN4479/AN4462/AN4443/AN4390/AN8842/AN8041/AN8168/AN8251/AN8262/AN4255/AN4202/AN4163/AN4080/AN4042/AN4014/AN12478/AN3735/AN3719/AN3688/AN3675/AN10434/AN3642/AN3636/AN3592/AN3587/AN3583/AN10420/AN7388/AN9492/AN6982/AN7468/AN7485/AN7506/AN7513/AN7572/AN11008/AN6400/AN6221/AN6195/AN6064/AN5973/AN5918/AN5860/AN5823/AN5815/AN6487/AN6505/AN6731/AN10854/AN6893/AN9340/AN9398/AN10171/AN1246/AN1168/AN1166/AN1131/AN1017/AN0988/AN0978/AN0807/AN0609/AN0607/AN0554/AN10080/AN0394/AN0305/AN0279/AN0241/AN10030/AN0182/AN0163/AN0118/AN0081/AN9008/AN12473/AN1414/AN1428/AN1491/AN1539/AN1546/AN1555/AN1560/AN1731/AN1797/AN1812/AN11793/AN1844/AN1989/AN2067/AN2129/AN2130/AN2172/AN2246/AN2285/AN2489/AN3441/AN3422/AN3188/AN3095/AN3085/AN2944/AN2911/AN2903/AN2875/AN8540/AN5200/AN5210/AN5746/AN5635/AN5604/AN5525
TRUE	TRUE	4	GO:0009607	response to biotic stimulus	76	76/3573	AN5057/AN5010/AN5003/AN4987/AN4923/AN4915/AN4745/AN4685/AN12465/AN4571/AN4501/AN4479/AN4443/AN4419/AN4390/AN8041/AN4202/AN4182/AN4042/AN4014/AN3941/AN12478/AN3719/AN3688/AN10434/AN3642/AN3636/AN3583/AN10420/AN9492/AN7468/AN7513/AN7698/AN11008/AN6064/AN5857/AN6487/AN6505/AN6506/AN10854/AN6892/AN9398/AN1246/AN1166/AN1131/AN1017/AN0891/AN0807/AN0689/AN0305/AN0182/AN0163/AN0118/AN0098/AN12473/AN1418/AN1428/AN1546/AN1797/AN1800/AN11793/AN1844/AN2130/AN2278/AN2516/AN3188/AN3095/AN3085/AN2875/AN2763/AN8414/AN5200/AN5210/AN5746/AN5525/AN5494
TRUE	TRUE	4	GO:0009628	response to abiotic stimulus	132	132/3573	AN5057/AN4987/AN4897/AN4783/AN4745/AN4716/AN4702/AN4685/AN4668/AN4501/AN4483/AN4479/AN4467/AN4462/AN4310/AN8862/AN8842/AN8830/AN8805/AN8692/AN8690/AN8643/AN7895/AN8041/AN11063/AN8251/AN8269/AN4189/AN3735/AN3730/AN3725/AN3688/AN3607/AN3592/AN3583/AN3581/AN7388/AN7325/AN7250/AN7170/AN10902/AN7103/AN6982/AN7513/AN7572/AN7657/AN7661/AN7698/AN7799/AN6318/AN6300/AN6243/AN6149/AN6010/AN5975/AN10763/AN6505/AN6517/AN6731/AN6849/AN6892/AN6920/AN9340/AN9397/AN9407/AN1358/AN1345/AN1339/AN1282/AN1168/AN1052/AN1039/AN1017/AN1015/AN0931/AN0858/AN0766/AN0664/AN0651/AN0641/AN0554/AN0423/AN0410/AN0363/AN0351/AN0304/AN9450/AN0241/AN0182/AN0134/AN10019/AN9008/AN1491/AN1493/AN1539/AN1546/AN1547/AN1555/AN1558/AN1624/AN1652/AN1769/AN1797/AN1800/AN1844/AN2005/AN2129/AN2246/AN2269/AN2278/AN2446/AN3441/AN3361/AN3095/AN2997/AN2968/AN2962/AN2919/AN2911/AN2855/AN2761/AN2731/AN5129/AN5776/AN5755/AN5746/AN5635/AN5564/AN5563/AN5523/AN5494/AN5341
TRUE	TRUE	4	GO:0009719	response to endogenous stimulus	12	12/3573	AN5057/AN4571/AN8168/AN8269/AN4182/AN3941/AN3675/AN10949/AN6221/AN0771/AN2944/AN5494
TRUE	TRUE	4	GO:0042221	response to chemical	286	286/3573	AN11773/AN4987/AN4923/AN4785/AN4758/AN4716/AN4707/AN4695/AN4674/AN4668/AN4667/AN4558/AN4517/AN4483/AN4479/AN4478/AN4477/AN4467/AN10557/AN4439/AN4390/AN4376/AN4328/AN4301/AN8869/AN8863/AN8847/AN8837/AN8805/AN8793/AN8785/AN8782/AN8753/AN8712/AN8692/AN8672/AN8643/AN8029/AN8041/AN8078/AN8168/AN8251/AN8269/AN8274/AN4268/AN10518/AN4189/AN4169/AN4163/AN4159/AN4086/AN4064/AN4053/AN4051/AN3973/AN3954/AN3946/AN3829/AN12478/AN3817/AN3814/AN3799/AN3793/AN3787/AN3745/AN3729/AN3725/AN3719/AN3688/AN3675/AN3663/AN3607/AN3587/AN3581/AN3506/AN7388/AN7303/AN7185/AN7170/AN7169/AN7146/AN7029/AN6982/AN7436/AN7464/AN7468/AN7513/AN7567/AN7572/AN10949/AN7632/AN7657/AN7661/AN7698/AN7729/AN7743/AN11008/AN11921/AN6330/AN6249/AN6231/AN6221/AN6207/AN12054/AN6195/AN6129/AN6118/AN6064/AN6045/AN5999/AN5991/AN5985/AN5975/AN10763/AN5918/AN5893/AN5888/AN5886/AN5885/AN5865/AN5824/AN5823/AN5815/AN5814/AN5803/AN6505/AN6506/AN6542/AN6543/AN6566/AN6570/AN6590/AN6730/AN6849/AN6892/AN6920/AN6923/AN9339/AN9340/AN9397/AN9408/AN1401/AN1396/AN1367/AN1345/AN1339/AN1274/AN1272/AN1189/AN1182/AN1139/AN1131/AN1126/AN1085/AN1052/AN1037/AN1025/AN1017/AN0988/AN0931/AN0927/AN0914/AN0893/AN0879/AN0858/AN0827/AN0797/AN0771/AN0757/AN0687/AN0660/AN0651/AN0609/AN0607/AN0595/AN0554/AN0451/AN0423/AN0410/AN0408/AN0394/AN0363/AN0316/AN0305/AN0298/AN0297/AN0295/AN0241/AN0240/AN0235/AN0182/AN0179/AN0170/AN0081/AN8881/AN1416/AN1428/AN1518/AN1519/AN1547/AN1560/AN10220/AN1632/AN1639/AN1652/AN10223/AN1697/AN1797/AN1800/AN1923/AN1932/AN2011/AN2062/AN2072/AN2099/AN2130/AN2172/AN2210/AN2240/AN12476/AN2269/AN2300/AN2332/AN2349/AN2430/AN2435/AN2489/AN2509/AN11932/AN9090/AN3455/AN3441/AN3422/AN3368/AN3255/AN3188/AN3163/AN3150/AN3113/AN3102/AN3101/AN3095/AN3090/AN11705/AN2997/AN2981/AN11694/AN10351/AN2944/AN2919/AN2911/AN2846/AN2761/AN2742/AN2731/AN8414/AN8489/AN8502/AN5119/AN5129/AN5131/AN5148/AN5159/AN5198/AN5226/AN10709/AN5757/AN5755/AN5747/AN5746/AN5740/AN5726/AN5722/AN5696/AN5678/AN5660/AN5643/AN5635/AN5632/AN5564/AN5523/AN5493/AN5447/AN5378/AN5341/AN5296
TRUE	TRUE	4	GO:0051606	detection of stimulus	2	2/3573	AN9008/AN1797
TRUE	TRUE	4	GO:0072376	protein activation cascade	1	1/3573	AN5558
TRUE	TRUE	4	GO:0031503	protein-containing complex localization	44	44/3573	AN5057/AN4293/AN8834/AN8824/AN8805/AN8211/AN10526/AN4218/AN4087/AN4053/AN3919/AN3745/AN3706/AN7296/AN10943/AN7659/AN6210/AN5865/AN6556/AN6632/AN6651/AN12491/AN9398/AN1379/AN1339/AN1245/AN0843/AN0462/AN0285/AN12473/AN2054/AN2210/AN3455/AN3423/AN3413/AN3172/AN3012/AN2862/AN2737/AN5131/AN5740/AN5715/AN5607/AN5441
TRUE	TRUE	4	GO:0033036	macromolecule localization	222	222/3573	AN5057/AN5020/AN11773/AN10622/AN4993/AN4992/AN4987/AN4969/AN10610/AN4963/AN4935/AN4915/AN4899/AN4782/AN4743/AN4685/AN4667/AN4589/AN4580/AN4547/AN4528/AN4501/AN4493/AN4483/AN4416/AN4360/AN4295/AN4293/AN8862/AN8834/AN8824/AN8805/AN8672/AN11032/AN8040/AN8211/AN11063/AN8282/AN10526/AN4218/AN4214/AN4207/AN4182/AN4171/AN4167/AN4087/AN4085/AN4053/AN3946/AN3934/AN3919/AN3842/AN3803/AN3747/AN3745/AN3706/AN3643/AN3642/AN7296/AN7285/AN7185/AN7149/AN7047/AN7029/AN6982/AN7465/AN10943/AN7499/AN7567/AN10949/AN7649/AN7659/AN7687/AN11004/AN7757/AN6364/AN6351/AN6334/AN6306/AN6279/AN6258/AN6243/AN6210/AN6195/AN6147/AN6126/AN6034/AN6014/AN6010/AN6006/AN5991/AN5915/AN5879/AN5868/AN5865/AN5832/AN5829/AN5824/AN5815/AN6508/AN6510/AN6542/AN6556/AN6590/AN6591/AN6632/AN6651/AN12491/AN6920/AN9396/AN9398/AN1401/AN1379/AN1345/AN1341/AN1339/AN1324/AN1282/AN1245/AN1227/AN1223/AN1163/AN1126/AN1089/AN1068/AN1059/AN1017/AN1014/AN0931/AN0906/AN0843/AN0814/AN0777/AN0771/AN0651/AN0643/AN0582/AN0462/AN10078/AN0417/AN0411/AN0410/AN0351/AN0349/AN0295/AN0285/AN0235/AN0225/AN0182/AN0135/AN0134/AN0127/AN0112/AN0056/AN12473/AN1475/AN1511/AN10215/AN1560/AN1632/AN1638/AN12305/AN1973/AN2011/AN2014/AN2054/AN2062/AN2071/AN2076/AN2119/AN2142/AN2143/AN2164/AN2210/AN10280/AN2266/AN2281/AN2418/AN2474/AN2477/AN2480/AN9124/AN9086/AN3470/AN3468/AN3455/AN3423/AN3413/AN3255/AN3172/AN3149/AN3148/AN3147/AN3026/AN3012/AN2925/AN2903/AN2862/AN2737/AN2731/AN5100/AN5113/AN5129/AN5131/AN10637/AN5740/AN5724/AN5717/AN5715/AN5693/AN5682/AN5681/AN5676/AN5668/AN5632/AN5631/AN5588/AN5579/AN5519/AN5494/AN5491/AN5441
TRUE	TRUE	4	GO:0036214	contractile ring localization	1	1/3573	AN4963
